product_id,tn
20001,1401.9768
20002,1099.0483
20003,844.1132
20004,590.5738
20005,532.84985
20006,398.47183
20007,380.50006
20008,288.9834
20009,443.8487
20010,376.76007
20011,376.70636
20012,245.09563
20013,338.38837
20014,310.45343
20015,319.5729
20016,277.55634
20017,235.69545
20018,180.29758
20019,341.3297
20020,259.7416
20021,218.71294
20022,224.55638
20023,196.34282
20024,246.07918
20025,236.28809
20026,244.5172
20027,185.18161
20028,158.50479
20029,143.28462
20030,114.90688
20031,158.49326
20033,126.53825
20035,166.1077
20037,102.64978
20038,151.9438
20039,125.02813
20041,119.94772
20042,129.31691
20043,111.63355
20044,112.28173
20045,149.24704
20046,149.54236
20047,115.59134
20050,124.894135
20051,131.06026
20052,94.99565
20053,143.38593
20054,126.50072
20055,90.66227
20056,93.73488
20057,127.0777
20058,116.383995
20059,119.16479
20061,114.103424
20062,88.72621
20063,109.71443
20065,89.68927
20066,105.212074
20067,87.424675
20068,95.72744
20069,125.162186
20070,78.054565
20071,104.78035
20072,61.300713
20073,114.02987
20074,84.639725
20075,107.453186
20076,79.12718
20077,71.09324
20079,50.121574
20080,64.18968
20081,91.36847
20082,70.95225
20084,98.315796
20086,49.536263
20087,83.58012
20090,50.353424
20091,92.38912
20092,52.881866
20093,76.72962
20094,77.12647
20095,48.629066
20096,55.18969
20097,59.338238
20099,60.796795
20100,51.337494
20101,74.40389
20102,38.47518
20103,65.4754
20106,70.90511
20107,81.92512
20108,61.11959
20109,56.242233
20111,79.02584
20114,49.927605
20116,96.157524
20117,41.244255
20118,60.179993
20119,54.217743
20120,52.586025
20121,81.69152
20122,67.00732
20123,60.37224
20124,45.08899
20125,56.47106
20129,54.07389
20132,45.78455
20133,44.418076
20134,52.708958
20137,43.194016
20138,34.461742
20139,54.156796
20140,59.21847
20142,42.867123
20144,44.519176
20145,49.725594
20146,37.19857
20148,54.758587
20151,43.463184
20152,31.5263
20153,45.70052
20155,54.307663
20157,49.899094
20158,54.307922
20160,44.571854
20161,43.327206
20162,35.222973
20166,36.369835
20167,43.84063
20168,20.267128
20175,27.889172
20176,29.056627
20177,28.18031
20179,36.27304
20180,34.5184
20181,33.04152
20182,27.01566
20183,23.097176
20184,22.832144
20187,25.346334
20188,26.45099
20189,24.68921
20192,26.023518
20193,27.407928
20196,35.384064
20197,28.890116
20198,26.796747
20200,25.539879
20201,28.269957
20205,28.915346
20206,25.606659
20207,19.081287
20208,22.576532
20209,21.261204
20211,19.730232
20212,23.26482
20215,23.088646
20216,16.625319
20219,22.62054
20220,20.64596
20222,20.60488
20224,23.847748
20225,19.025427
20226,16.19886
20227,30.040432
20228,11.781444
20230,18.847525
20231,20.73245
20232,23.305662
20233,27.166882
20234,11.1395445
20235,26.153946
20238,15.805294
20239,18.828695
20240,20.296371
20241,16.176783
20242,11.398657
20244,14.897042
20246,22.280037
20249,11.211854
20251,16.622038
20252,14.791773
20253,16.335426
20254,19.48949
20255,12.63827
20256,15.901768
20259,14.728869
20263,20.177917
20264,16.064379
20265,9.315603
20267,18.54457
20268,14.578952
20269,16.758524
20270,13.926403
20271,13.165635
20272,13.571971
20273,14.130537
20275,16.808413
20276,18.075518
20277,13.860505
20278,10.437636
20280,16.19533
20281,12.350827
20282,14.111652
20283,13.405819
20284,12.921778
20285,10.724615
20288,17.33387
20289,13.541675
20290,17.019447
20291,13.499465
20292,9.946181
20295,10.93264
20296,17.109985
20299,12.033945
20300,15.96617
20301,12.230467
20302,7.5608473
20303,15.245735
20304,13.834679
20305,7.4119725
20307,13.784501
20309,12.0215225
20310,12.319289
20311,19.00474
20313,23.869196
20314,17.115551
20315,15.145186
20316,20.194698
20317,13.610363
20320,13.472956
20321,19.010395
20322,9.005972
20324,11.484804
20325,4.8534217
20326,14.98483
20327,12.413995
20328,10.404892
20329,10.164804
20330,13.752211
20332,13.137319
20335,11.515779
20336,10.486843
20338,10.340059
20341,9.457221
20342,13.69874
20346,13.14947
20349,13.471368
20350,6.743102
20352,14.446313
20353,9.3848715
20354,12.3356
20356,13.557868
20357,15.370189
20358,11.602816
20359,13.0722885
20361,13.543786
20362,6.281973
20365,11.27829
20366,10.537145
20367,10.094766
20372,7.5744295
20375,6.525289
20379,7.4586763
20380,12.120948
20381,14.141517
20382,8.210224
20383,7.9871435
20384,8.62847
20385,8.241857
20386,11.208185
20388,8.590096
20396,7.5766397
20398,4.880698
20400,10.067388
20401,9.466588
20404,8.866802
20406,10.735831
20407,7.4356847
20409,5.09718
20410,8.511179
20411,8.518019
20416,3.8073173
20418,2.9648643
20419,11.742336
20421,9.551985
20422,3.7154891
20424,6.441206
20426,6.469263
20428,3.0286448
20429,3.1864944
20432,6.7069135
20433,11.07296
20434,9.185762
20438,10.68795
20443,7.653983
20449,2.8558147
20450,7.8309507
20456,6.4555917
20463,9.22605
20464,2.6630163
20465,5.255703
20466,7.6176543
20469,7.610485
20470,8.446646
20473,6.991933
20474,6.099815
20480,5.7145777
20482,6.2241325
20483,7.821118
20484,1.5321275
20490,2.0055504
20497,5.5942507
20500,8.133128
20502,5.9181585
20505,4.383308
20509,2.0370586
20517,4.107889
20520,7.0497236
20524,4.433114
20530,4.388323
20532,5.8512573
20536,5.4419985
20538,6.4605594
20539,5.5153365
20549,4.6095257
20551,4.816892
20555,3.9304786
20560,4.993261
20561,1.6813926
20563,5.2881875
20565,4.6319523
20568,3.1470642
20570,6.0973043
20572,3.9683723
20579,3.7637432
20583,3.5060577
20585,5.573927
20586,2.3663106
20596,4.28357
20597,1.8053495
20599,4.238931
20600,2.8567505
20601,1.7956916
20602,3.5428455
20605,5.411189
20606,3.0506032
20609,2.6170058
20612,4.1699677
20614,2.9218764
20617,2.4468622
20622,4.6829348
20628,2.6365244
20629,2.759073
20632,2.7617726
20636,1.7287878
20637,4.529889
20639,4.337884
20640,3.1172297
20641,2.5765455
20642,3.2848954
20644,2.325299
20647,2.9290304
