product_id,tn
20001,1477.8726909673724
20002,1087.3085499999997
20003,892.5012899999999
20004,637.90002
20005,593.24443
20006,417.23228
20007,374.6079010409796
20008,195.36854
20009,570.3656739610763
20010,359.59998
20011,392.3829
20012,173.13004
20013,366.79820289585007
20014,272.02812
20015,297.27663
20016,273.20202
20017,216.90773
20018,141.63570000000004
20019,363.39506842075895
20020,279.3864815416107
20021,203.76720999999998
20022,244.57864899610138
20023,204.74299588433558
20024,211.44419791414407
20025,228.01484778807603
20026,235.10418999999996
20027,200.59042842249576
20028,173.26705449641008
20029,150.64869000000002
20030,101.20147033618603
20031,191.8287861006944
20033,96.76212
20035,173.98491207968624
20037,63.37274000000001
20038,158.8620712836244
20039,140.9120202571481
20041,113.11379
20042,165.77000580239502
20043,117.799469333548
20044,59.61747
20045,152.4786624035846
20046,149.9563
20047,109.10495834644524
20049,124.84835999999999
20050,133.161356944094
20051,134.2755341963976
20052,93.2687475240873
20053,146.36584
20054,121.20910000000002
20055,64.3146958972281
20056,63.7182
20057,141.36774
20058,128.23188003026212
20059,111.51139
20061,106.44895000000001
20062,90.97637
20063,124.24793608230632
20065,108.33212627656633
20066,124.30689361003468
20067,93.57653615025305
20068,92.92737
20069,136.63984
20070,103.42254769781877
20071,95.86590684035886
20072,32.268600000000006
20073,116.72040275389338
20074,92.86076230986663
20075,136.53654457075538
20076,105.74080056694478
20077,34.58847000000001
20079,31.847744794164374
20080,37.26736573698739
20081,93.66331878191068
20082,67.10097060647024
20084,94.68236
20086,42.51979
20087,67.9205152495658
20090,35.97712
20091,109.07001363717605
20092,62.531282446912314
20093,98.79504038819952
20094,96.27719351773857
20095,46.00884457629432
20096,44.24611
20097,60.857607204133565
20099,58.14977204999279
20100,1.3792000000000009
20101,79.78652592854469
20102,19.177970000000002
20103,71.4803915022777
20106,71.63126993249026
20107,80.16987482611422
20108,58.34718000000001
20109,61.8432
20111,93.88818
20112,107.06263
20114,44.16048000000001
20116,118.60205
20117,45.405045755611745
20118,61.15123
20119,36.26867
20120,71.35098805790567
20121,78.96685000000001
20122,64.62255
20123,57.637362597555494
20124,53.02313268880688
20125,68.2005610742921
20129,62.46970420682341
20132,40.09161
20133,60.11240894732441
20134,65.11021824293778
20137,53.44352819278062
20138,37.44922937967097
20139,57.08591661270946
20140,64.46568668076321
20142,39.86007146683687
20144,41.30604000000001
20145,71.6090245229029
20146,36.25973724301588
20148,63.50076786949614
20151,45.85920900771959
20152,19.473658595891973
20153,57.61621166485742
20155,57.19282045983597
20157,68.4074865618966
20158,55.02588000000001
20160,47.75521269033275
20161,34.9225
20162,53.77144963324507
20164,66.95163115309003
20166,34.23287301292754
20167,51.22076496574149
20168,15.155560000000001
20175,19.70895
20176,29.904569028697672
20177,44.29213335771977
20179,26.99365229687724
20180,39.04651303234132
20181,37.44244337006814
20182,20.87961
20183,26.26816513140484
20184,36.56570908682943
20187,19.99026
20188,35.853189055698174
20189,45.94435373759316
20192,24.960081485586038
20193,41.92000739139758
20196,35.413702597807536
20197,27.90918
20198,24.8811635518935
20200,20.878569999999996
20201,26.16699
20202,37.06824505236697
20203,58.85484663019277
20205,30.45944614660435
20206,31.088295521070794
20207,19.535315753954585
20208,29.604681313266326
20209,28.101657213080756
20211,20.360072537219693
20212,37.60997688064696
20215,28.544255885822018
20216,17.187554254866672
20218,31.36932
20219,23.10671
20220,19.46485
20222,23.710423994088284
20224,21.26943
20225,23.491213127539957
20226,20.636437872989667
20227,38.71265
20228,6.04507952034258
20230,21.280336149986
20231,23.00400645001584
20232,28.2828
20233,29.888600037621966
20234,4.84796
20235,32.13552
20238,27.530989646867994
20239,20.10279
20240,20.29347826704405
20241,20.11691050820251
20242,4.03604
20244,19.92413607258362
20246,21.869887324434423
20249,8.00053
20251,24.939392719204577
20252,20.146093707863567
20253,18.391714292803215
20254,18.009332896683837
20255,12.158160000000002
20256,19.205799419727597
20259,12.43223
20263,20.38855044702457
20264,18.52549540026703
20265,4.57848
20267,19.432541220626003
20268,14.739456898642704
20269,7.262931672427909
20270,26.715681347308795
20271,9.400933984973317
20272,16.6445544471863
20273,12.4634
20275,16.9149709492948
20276,18.62694
20277,19.73636311045466
20278,6.274240000000001
20280,17.80036552206992
20281,10.112342525569446
20282,12.824700000000002
20283,13.137905782283761
20284,11.79748
20285,4.3322
20288,18.731133035388517
20289,18.94878307363753
20290,22.85946126484685
20291,13.337475413010042
20292,9.80518
20295,13.979687446871697
20296,18.64666
20297,34.69686933669007
20298,19.5854316701337
20299,10.61151
20300,17.20159268617841
20301,8.31315
20302,2.35687
20303,20.978201546569316
20304,12.942140124154474
20305,2.56676
20306,32.270920000000004
20307,15.968265947148948
20309,15.825627481090589
20310,13.575160572577126
20311,20.773872311693168
20313,25.72130309656303
20314,18.85205
20315,15.713219438170757
20316,27.234360000000002
20317,14.82331
20319,11.811720000000001
20320,13.733983851085354
20321,27.62797
20322,5.57864
20323,26.335350830398443
20324,15.701351312593143
20325,6.35755019591925
20326,15.42729426023162
20327,11.90046
20328,9.33387
20329,14.034687225841974
20330,14.412889017375857
20332,12.96845
20334,7.411389270846019
20335,13.442289696412303
20336,8.61019
20337,16.167464715963245
20338,8.13739
20340,13.681878575800393
20341,11.342636393234264
20342,13.83680063377308
20343,11.96007
20344,16.097722462179224
20346,13.184192194803655
20348,11.726179999999998
20349,14.07722511623083
20350,1.23931
20352,17.082375453054535
20353,6.635640000000001
20354,13.150911931818534
20356,14.452237299461046
20357,18.325
20358,10.638146111225762
20359,13.211533136912152
20361,18.059078194861396
20362,6.416566609498734
20365,11.981434511111843
20366,9.994335073025598
20367,11.231549538780202
20372,4.66326
