20280,HC,ROPA LAVADO,Liquido,LIMPIEX,900,0.34437628784893687,0.2510421737623009,0.14997115726657306,0.056806514282257504,0.179661281675662,0.10715138956015562,0.09104531967393359,-0.1428706688645601,0.511455283602318,0.0543082887404815
20180,HC,ROPA LAVADO,Liquido,LIMPIEX,450,0.27710731828399204,0.16444708128442517,0.03564885047522404,0.45479343294579105,0.4784423281296324,0.35622878221311594,0.20121355635367674,-0.003315280110911683,0.7722284582224546,0.7374575753316741
20332,HC,ROPA LAVADO,Liquido,LIMPIEX,120,-0.6200147016340647,-0.31621384632661426,-0.10312929407718666,0.02988680702064793,0.08829737490092548,0.19756442866676413,0.07015170569098368,-0.30482203483828774,0.37302008314760465,0.510303333508294
20222,HC,ROPA LAVADO,Liquido,LIMPIEX,450,0.40395202105206385,0.245037002644586,0.2948517345336822,0.5686893309738876,0.47514808849130674,0.3442904135099411,0.12393288816435827,0.222538524025715,0.4425384000026206,0.8837024200747846
20288,HC,ROPA LAVADO,Liquido,LIMPIEX,900,0.44133504282168023,0.1298634581517599,0.26630584160805926,0.25426695810577815,0.24191222685214941,0.49936048424940027,0.28856002326418134,-0.4337343700122371,0.17903029217501856,0.0035657007719604437
20082,HC,ROPA MANCHAS,Ladrillo,LIMPIEX,200,-0.013540226648534406,-0.08567975588060603,-0.49037511384081767,-0.20703530088773892,-0.2100840723590173,-0.6075595475170341,-0.46979526455646226,0.4015014250439565,0.3030547225715161,-0.14495629775975694
20039,HC,ROPA MANCHAS,Ladrillo,LIMPIEX,200,0.5808547495341214,0.5066844244632848,0.07528366282030038,0.3695922147222752,0.28222326456906094,-0.41665109569327674,-0.35726630459423686,0.6172349113802321,0.0470063374735911,0.06266440591628646
20017,HC,VAJILLA,Opaco,LIMPIEX,750,0.3232393926347743,0.1807972519743158,-0.31108018566739803,0.11736160182222162,-0.08482221190720919,-0.3697481190487997,-0.5646330705113846,0.7843749033676316,0.2643854574963167,0.22126949506590377
20008,HC,VAJILLA,Opaco,LIMPIEX,750,-0.16245839310844593,0.1472390736356569,-0.11316104792006387,0.11510653112552781,-0.02925840573354463,0.16276771633330575,-0.10489420875666121,0.31158777971420804,0.5153242331473995,0.49968214711734815
20018,HC,VAJILLA,Cristalino,LIMPIEX,750,0.2540988217666114,0.2580864939082705,-0.32268468841421466,0.07777447165518295,-0.13224029450333827,-0.296616467292805,-0.42238904630697466,0.9147443614950181,0.3801052728286272,0.3578203201305561
20109,HC,VAJILLA,Cristalino,LIMPIEX,750,0.16364455814716836,-0.06075960608119413,-0.37309637764557596,-0.4966997251880584,-0.41971472865851917,-0.6927539530656258,-0.7421851835538482,0.6556343814887359,0.3370267300326394,0.031727612261875524
20006,HC,VAJILLA,Cristalino,LIMPIEX,750,0.2356665212417208,0.36010498258201745,-0.16853015309615915,-0.044414244418978614,-0.08485322793940263,-0.5424849592915164,-0.5345090203863166,1.0,0.3009346765451305,0.23275081038627962
20174,HC,ROPA LAVADO,Liquido,LIMPIEX,400,0.6921464307288608,0.1922952606182675,0.06452166755281215,0.337038017542542,0.07936579063282126,0.04479666783497564,-0.03756813987427241,-0.12746751257241834,0.3038758054614971,-0.15594490998887112
20126,HC,ROPA LAVADO,Liquido,LIMPIEX,1400,0.1457682131090027,-0.136564579238773,-0.20901034186437065,-0.10674748337259629,-0.2733561772913802,0.09587141368370522,-0.23113234534371338,0.23525903962145728,-0.11244637974229126,0.14367330244953383
20085,HC,ROPA LAVADO,Liquido,LIMPIEX,3000,0.48084688502336903,0.04818448101103316,0.4564942732832354,0.013721904820999756,0.19627384844248255,0.3776319970209012,0.3691197581952687,-0.366538488194144,-0.3809336742659141,-0.04526273279876765
20026,HC,ROPA LAVADO,Liquido,LIMPIEX,800,0.11683976005565812,0.7955447772474872,0.5350542813548771,0.32042504225941953,0.7018483342876187,0.21607302105698123,0.25427923825284465,0.1548595623743289,0.24827357840626954,0.4605461472306947
20002,HC,ROPA LAVADO,Liquido,LIMPIEX,3000,0.2927808308775678,1.0,0.6546100184885407,0.30740870346333227,0.7209548771136997,0.0670799074948837,0.3287980197496779,0.3601049825820174,0.030956915055665814,0.18515626443874492
20168,HC,ROPA LAVADO,Liquido,LIMPIEX,3000,0.07067959596253277,0.5563191945550303,0.22235930539619977,0.020565273945580134,0.47046761110717755,0.08683747412119906,0.19773561251732696,0.24067109373618986,0.2766611273857972,0.4148424382311328
20043,HC,ROPA LAVADO,Polvo,LIMPIEX,800,0.23243764922834947,0.352991671400973,0.17528064769942242,0.08037862970874049,0.385712802422692,0.24667302258706714,0.2353330526689812,0.16000732616947536,0.5669560196135762,0.6792592386645631
20024,HC,ROPA LAVADO,Polvo,LIMPIEX,3000,0.31790701341190886,-0.24650818912008393,0.02662455035042244,-0.050475437180209276,0.037082317195097005,0.003809035480504989,-0.10371839074982539,-0.2277677131235633,0.40761094038817347,0.2612157961681282
20097,HC,VAJILLA,Opaco,LIMPIEX,1250,0.044288610048653476,-0.18177673065657723,-0.08134528492135845,-0.2907093741522674,-0.07598355769916416,-0.1498812878434559,-0.177677617750404,0.00817927839246573,0.4509658767629994,0.35075329991240456
20099,HC,VAJILLA,Opaco,LIMPIEX,4000,-0.12590195739627544,0.2707803796360868,-0.06865871661738211,-0.13460570278771286,-0.013604936889624577,-0.34140164400138767,-0.3987977337585065,0.5587779874380672,0.6143659189574742,0.48290241276809537
20029,HC,VAJILLA,Cristalino,LIMPIEX,750,0.13390562043367518,0.36011400763932944,-0.08329670668187553,-0.17712454653449589,-0.1865791695138419,-0.5126508875754666,-0.5510197444458802,0.9515754542979015,0.22643021124471333,0.139083149119917
20164,HC,PROFESIONAL,Polvo,LIMPIEX,10000,0.030019496176476996,0.06336359991510994,-0.016850917250709932,0.47378694580180203,0.24773642002184118,-0.25081011639507034,-0.4306726459578075,0.2795029330413282,0.1867586458275914,0.38059663289694473
20010,HC,ROPA LAVADO,Polvo,LIMPIEX,400,0.17496808352577484,0.18515626443874492,0.05851341426503155,0.48849088367806787,0.419988803370434,0.4065488263335574,0.16566264771432007,0.23275081038627962,0.6607361784928347,1.0
20022,HC,ROPA LAVADO,Polvo,LIMPIEX,800,-0.08909792932695479,-0.4402779593491771,-0.22215870667490115,0.22127767636160542,-0.05485711794290806,0.6594464064584173,0.2825433400637067,-0.4231163424904154,0.12307948483188531,0.3989153441726048
20025,HC,ROPA LAVADO,Polvo,LIMPIEX,3000,0.06387971507144236,-0.38054668022932164,-0.14876546586695463,-0.057258920419275106,-0.14325299121641757,0.051061500075269765,-0.08143567788004162,-0.06426666467226037,0.2619183917603784,0.4548406760291517
